country,state,council_name,channel_title,channel_url,video_title,video_id,upload_date,video_length,location,nr_words,text,latlong
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,The Pacific Star medal reunited,3OkmAUgsAeY,20170510,25.699,"State Route 41, Queensland, Australia",92,lofty feathers brought it back in on on Monday to counsel and so here it is congratulations it 's a great honor to be able to do that for you and thanks very much for raising it with us and thanks very much for our online community that 's you know sixty six thousand engagement and people we 're just sending it out all out of the bay saying hey if you found it we 've got to get this back and there it is congratulations thank you very much well done,"(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,Sweet Secret Trail,ByypRacPo7w,20170501,31.22,"State Route 41, Queensland, Australia",89,we 're proud of our sugarcane heritage so join up and let 's discover the sweet secrets of our region 's this may check out the delicious desserts on a sweet secret trail participating in recent restaurants have prepared a signature dessert to help you celebrate our sugar heritage it 's the rush before the crush this may to know more visit the website we 'll check our councils Facebook page let 's celebrate our sugar cane heritage join us on the trail and share your sweet secret discovery,"(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,Do you use grass clippings as mulch on your gardens,hOD0FZX3CB4,20170301,46.55,"State Route 41, Queensland, Australia",109,a top tip from the McCrory Hill Botanic Gardens is when using grass clippings around trees we actually recommend against it so causes cholera or roof right which can severely damage the strength of the tree so if you 're doing it to a large tree a couple of years it could actually fall over cause some damage to property and that sort of thing we actually recommend is not to use lawn clippings instead use a large friable mulch which has large chunks in it allows the transportation of water air so you 're not causing any sort of damage to your soil or to the trees around,"(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,AFL pre-season challenge Gold Coast SUNS vs Essendon,unHXKAmkr7Y,20170227,57.05,"State Route 41, Queensland, Australia",190,first ever go over here mythology the doll program and the opening woman that went on here for her haha seeing a special game of football here in the pie is just absolutely brilliant I think it 's absolutely walking to the pie you mad not to go to them when they go together to put these pins on it 's really exciting to see you i fell here because it 's so dominated by NRL we drove down for an hour and a half Kevin I the hotel here just so we could push the Bombers win hopefully you haven 't here at our parking the car is different dream come true we have to fill ups I want to use it we can hear the difference in the fryer but the yesterday will get here on our part we stand one would set up just having events my five kids can go to that are outside the norm of a global the biofilm afford and we hope our mythology unity people are willing to spend money to pay perfectly still keeping tell me more a lot of it,"(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,Once in a Lifetime Experience - Elton John,cnmhYu8LYyQ,20170221,112.609,"State Route 41, Queensland, Australia",241,I got summoned into the inner sanctum as Shelton 's people call it and he said to me Chucky I want to come back in 2017 and I want to place and out-of-the-way places that I 've never played before [Music] it 's not it 's a major major event I mean it 's Alton his full band [Music] it 's a big stadium event and to be able to bring some kind cans is very special the flow-on impacts of this announcement are going to be felt right across these regional centers you 're going to be have to have tourists and families coming in for the whole weekend and they will then also spend money in the local towns and the small businesses I will indeed prosper from this so honestly this is fantastic news for McCoy and for Cannes who would have thought that would be standing here saying welcome to Sir Elton John to McCoy it is once-in-a-lifetime it 's a once-in-a-lifetime opportunity to showcase our region I guess the recent premier that it was kept such a secret is because nobody could believe it but @ @ @ @ @ @ @ @ @ @ North Queensland I 've known Alton forty-five years I 've been his promoter for 20 odd years he is in better form than he 's ever been and it 's going to be a very very magic cup of shows [Music],"(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,Dudley Denny City Library Opening,YSygsZLK2fE,20161222,142.82,"State Route 41, Queensland, Australia",427,"well here it is the new Dudley Denny city library it 's now open come and see it I think you 'll see now that what we 've got is a tremendous asset for the the city center and it 's something that we as a community can be very very proud of so this is this is a much more interactive facility than what you 'd normally think of as a library it 's now it 's now a modern interactive Resource Center over and above what a normal library would probably be thought of but you know the young mums and the young people we 've got a great children 's area here it 's going to be absolutely sensational and of course all of this started with a donation of this old fields building and the whole this whole heritage precinct really by David Denny and that 's where it all started and the interaction with David Denny has been exceptionally positive he was here yesterday actually to have a sneak preview of himself and it was overwhelmed this is the spark that is needed to get @ @ @ @ @ @ @ @ @ @ a premium usages of a great building long into the future one gets to see the result of a gift in your lifetime from what we 've seen and certainly from what I 've seen this this is way up there it 's probably the best outside of the southeast of Queensland that I 've seen in terms of the technology that we 've got in at the size for the population it 's almost 2,000 square metre floor space inside and there 's another almost 300 square metres of usable space outside so the mayor mentioned before the technology there 's lots of it interactive tables interactive floor which you didn 't see earlier hooked up in the kids area there 's 3d mapping for the teens in the zone there there 's a 3d printer a 3d scanner it 's it 's a course free open public Wi-Fi and the RFID technology that we 've incorporated is is all about the library technology the check in check out process and we 've got smart blades which we believe are the first ones incorporated in the library outside of @ @ @ @ @ @ @ @ @ @ what this building was once before which was a bar downstairs and a nightclub up here so yeah it 's certainly significant change from what it was","(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,Mayor Greg Williamson's Christmas message,G5DqXZbZftE,20161206,83.72,"State Route 41, Queensland, Australia",210,well summer 's here some of the school holidays and now is the time to reflect on 2016 and what year that has been like for you and sort of start planning for the Christmas holidays as as Christmas approaches and what better place to do it than right here at the Mackay Regional Council 's blue water Lagoon how good is this where else in the world would you rather live this is an absolutely fantastic spot to bring your family down and just relax as we roll into the Christmas period and when you think about 2016 for me it 's been a great year you know we 've seen sugar and kool tourism all start to boom again the job figures are up and really you know we 're looking forward to a tremendous 2017 but right now it 's about you and your family and the Christmas approaching and getting out into our region and enjoying what we have to offer okay look on behalf of the Maasai Regional Council all of the elected members to see Ellen the staff has a tremendous holiday season enjoy @ @ @ @ @ @ @ @ @ @ regions and remember always this process safety rules you [Music],"(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,"Council Connect - November 21, 2016",lOSMp1NZwLo,20161121,90.179,"State Route 41, Queensland, Australia",254,council connect with color Steve with the festive season looming now is the time to say thanks to our community champions tell us who deserves a Makai Regional Council Australia Day award it 's about celebrating people 's successes and to do that the price is completely simple Samantha bliss was recognized for her tireless work with the youth and child protection for the mother-of-two the 2016 award remains a highlight knowing that you do so much in the community and actually being recognizing for that it was a great sense of pride miss for me a community is built on the spirit of its volunteers census figures indicate the Makai regions volunteer rate is about seventeen percent the Australia Day awards are a chance to show our appreciation but we need nominations without community recognition these awards so I wouldn 't go ahead you know and people just don 't get recognized for the work they hardly insulting dessert you can really change that person 's life and give them the acknowledgement that they deserve they 're our age categories ranging from sports to community events everyone nominated gets @ @ @ @ @ @ @ @ @ @ recognized as our top young citizen was a humbling experience it means that the local community has acknowledged the work that I 've done the volunteering that I 've done and wants to tell the rest of the community about it to nominate a worthy volunteer or a helpful neighbor visit our website today,"(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,"Council Connect - November 7, 2016",-_5gwLH9M7U,20161107,90.259,"State Route 41, Queensland, Australia",275,council connect with color Steve a new single planning scheme will have huge implications for our region it 's a blueprint for the future encouraging innovation and development it 's also about doing business with council and making that really easy for developers for mums and dads putting sheds in their backyard right through to attracting major investment in our community we 've listened to the community of previous consultations and with changing times this latest proposal is more reflective of our region once approved it replaces three existing schemes from a chi city Serena and Maroni it 's now time to gain further community feedback it 's relevant for all people that own land in mccoy and also for you as a neighbor to know what 's going to happen with with the land around you industry groups are confident the proposed single skin will make it easier to plan invest and develop in our region we 'd like direction we like like to see that there 's lines in the scene of what can and can 't be done we like they 're less red tape we 're @ @ @ @ @ @ @ @ @ @ want to develop their rural residential land have that capacity but it 's it 's finding that balance given our economy has changed so much it 's given council the opportunity to really reflect and said about ensuring that the scheme meets the needs of our current economic climate and sets us up for success into the future to view the proposed scheme contact council or visit our website with submissions closing on December 12,"(-22.81728, 147.636891)"
AUS,QLD,Mackay Regional Council,counciltv,https://www.youtube.com/channel/UCC8cx3pn0ZrkvvENFJuDUVg,"Council Connect - October 24, 2016",-lAj6wH-OQU,20161024,89.17,"State Route 41, Queensland, Australia",289,cancel connect with color Steve the council in community initiative is about delivering better representation across the region if we 're truly going to be a regional council and we 've got to represent everybody and the only way you can do that is to get out and see it the region has been split into five localities city northern suburbs north coast and beaches southern region and western region two councillors allocated as key contacts for each locality we can actually see our community in action you know we can see what 's happening you know who 's your allocated councillor maps identifying each area can be downloaded from council 's website for new counselors like friend men and Justin England the initiative is a great way to connect with the community I 'm happy to to be part of it and to enter hear what residents are saying and to do what I can I live with the same issues of the people in north mackay every day so when they come to me with something I 'm already already half understand what their needs are our community @ @ @ @ @ @ @ @ @ @ gives residents a chance to put forward ideas and discuss any issues the mayor 's confident the locality system will produce results over the next year or so I got used to actually driving some initiatives in their localities and then we 'll take the whole council out there see those initiatives talk to the people that are involved in those localities areas there are many ways to find out what 's going on in Council visit our website like us on Facebook or subscribe to our e-newsletter you,"(-22.81728, 147.636891)"
