country,state,council_name,channel_title,channel_url,video_title,video_id,upload_date,video_length,location,nr_words,text,latlong
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Sylvia Ditchburn - Mapping Loam Island on the Ross,NugGDj6O5XY,20210408,638.0,"Townsville QLD 4810, Australia",1540,i 'm sylvia ditchburn i 'm a visual artist when i met my husband 55 years ago we decided we wanted to move around a bit so we came up north so we 've stayed in townsville for for a number of years i went on to do a graduate diploma museum curatorship and then i did a masters and then a phd well i 've always been in love with the landscape i just love the natural environment and and i 've done a lot of plein air painting out in central australia i 've done safaris out there and i 've [Music] loved the tropics i 've done a lot of tropical work we belong to the bird observers club and they used to have a breakfast buddhist breakfast and i 'd never heard of lome island before and i didn 't know where it was so they had the breakfast there and after we 'd finished we all went wandering around having a look for birds and i was just amazed at the beautiful melaleuca paperbacks and all the lilies and the birds and so i um @ @ @ @ @ @ @ @ @ @ went back several we went back several times i did some plein air painting there and sketching and so forth i happened to come across an exhibition of nolan sydney newlands called riverbend and it was done in the round a panorama as artists do i was just thinking about how i would what i would do for my next exhibition and you know i thought oh but that may work um just using lome island as as that because i wanted that immersion i was really impressed with how nolan 's work was going for the way he um put together his river bend because i didn 't want just a series of individual paintings i wanted it to be more than that well the way i work with that with my paintings is that um i always like to go to the environment to collect my uh images and but because this exhibition was large works uh it 's too difficult for me to do them in the field so what i was doing was we went out and i walked along the path and did a series @ @ @ @ @ @ @ @ @ @ come when i came back i just had to sort them out in how they would look together i didn 't really want it to flow on too much but you know i think that how they 've worked is i wanted to have an upward um look and i want to have a downward look and and i wanted to have different perspectives so that people found it interesting and also the birds i 've managed to put in the jacana bird and the cormorant cockatoos and so forth there there 's so many many birds and that are around there so it 's lovely when i decided to do it in the round or the panorama we came into the gallery and measured it up then ken made the canvases for me then i had to prepare them all and after that i had to do the drawings i did the drawing in pencil on on the canvas well it 's taken me it 's taken me a long time to develop this show because i put in my proposal about 2014. and uh with this sort of @ @ @ @ @ @ @ @ @ @ a sunday painter it 's a it 's an exhibition that you 've got once you start it you really have to keep going otherwise you lose the flow of it you 've got you know the the colours will change because you 've left it too long to mix up the what you wanted and when when i 've actually started the paintings it 's been about six months i 'll put the last brushstroke on on sunday i had to keep i had to be very diligent and keep painting every day not all day but every day and until it was done well i 'd never really been a fan of palette knife but i discovered the um the spatulas which palette knives are only small knives you know they 're and flexible they can be a bit longer but they 're usually very flexible and thin but i went to the you can 't get them at the art shop you 've got to go to the the cooking shop and they 've got quite a lot of them to use for icing cakes so it @ @ @ @ @ @ @ @ @ @ the flexibility of the knife to use on it you can 't just have a little spot it 's got to be a real lump of paint and you gather up your paint and then you put it on the trunk and you 'll you just get this beautiful textured effect like the paper box that would emulate the paper box which were a beautiful feeling my studio at home is well we bought the house because of the studio it was it was a family room it was uh ideal for me and it was quite quite large of course it 's never never large enough for a painter once you start going in there putting all your work in there what i would do without oh well there 's lots of things like in music and easel brushes and um oh and a wick palette a wet palette is i 've managed to get oh you can make your own i guess but it 's a it 's quite a large one and the base of it is a sort of a spongy fabric you wet and then @ @ @ @ @ @ @ @ @ @ acrylic paint and especially in this climate it tends to dry out rapidly than you want and so and then you can put a lid on it at the end of the day so you 've still got your paint there for the next day the best advice i was given was don 't give up keep going even when you feel like no one loves you and it is true you you 'll have doubts about yourself fairly early in your career but if it 's something you love you 've really got to stay with it but you 've got to try different things and try different techniques and have a look at a lot of art and go to some artists workshops and so forth it 's always you know that they 're really good information to help you along the way you can discard what you don 't like the challenges i face when i 'm presenting my artwork is is finding the the right gallery for my work but you have to have the right proposal you know to be accepted and you have to @ @ @ @ @ @ @ @ @ @ and do your research have it backed up by some drawings and information that you 're going to put forward and some previous work because the gallery is not going to take you very seriously if you haven 't done that sort of thing also selling work because it costs a lot of money to to be an artist it 's very expensive so that 's another challenge to get over i 've been fortunate people have liked my work so i 've had a lot of support over the years living in north queensland it 's um it has its benefits and its uh disadvantages uh you 're in a smaller pool of artists so whereas if you 're in a city you 'd have a uh there are more opportunities because it 's larger there 's more things happening more galleries and but there 's a bigger pool of artists there so there 's six of one and half a dozen the other like you can always send your work down to galleries there that 's regarding covert it i think it 's been disastrous for the arts @ @ @ @ @ @ @ @ @ @ gallery in ogden street for 10 years and then we moved over to flinders street for that opportunity came about it was a really good position not many galleries that are in the main street but there was no one in the cbd and no one 's definitely those people when spending money on art so yeah we closed it down and of course i have got a website but it 's nowhere near as good well yet as the uh shop front oh yes i 'd really like to thank the first tucker gallery for hosting my show and had a lovely catalogue and an essay by louise martin chu she wrote wrote a lovely essay also my husband for the video he made which enlarges on the exhibition and and everybody who supported my work thank you you,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Water Update,ld6u_CeNDCc,20210316,111.2,"Townsville QLD 4810, Australia",270,[Music] hi i 'm bruce murray process water treatment engineer from city water technology we 're a group of 25 engineers dealing with water issues around the country i 'm up here at douglas water treatment plant to help the team and work with them looking at the issue of blue-green algae the issue of blue-green algae has been developing especially the last couple of decades up and down the eastern coast of australia the warming environment and the increase in nutrients in the river systems and into the dams has led to more and more blue-green algae nutrients get washed into rivers and dams at higher levels than normal that these algae start to out-compete other algae and bacteria and the numbers get a bit high and start to cause these sort of issues the discoloration is a little complex but the algae contribute the organics that is in the water which is anything biological but also manganese which is common again throughout eastern australia the manganese is a yellowy to black color that when it works its way through the system it can give you hints of color @ @ @ @ @ @ @ @ @ @ problems and blooms in the future they are looking into catchment and catchment management and working out strategies for decreasing the amount of nutrients that might come into the dam as to the water quality coming from the water treatment plant the operators have maintained good safe drinking water throughout as is the requirement of queensland health and and townsville city council so the water is absolutely safe to drink,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Artist Talk - Lauren Jaye Carter - Yonder,3089lr61TQc,20210312,474.08,"Townsville QLD 4810, Australia",1260,[Music] so my full name is lauren j carter i 'm a cairns based printmaker i 've lived in far north queensland for about four five years now i was originally on magnetic island and then moved to townsville and currently living in cairns printmaking i got into visual arts quite early my family always encouraged me uh you know to go to art camp after school classes they took me to you know all the major exhibitions that were on not because i think they wanted me to grow up and be a famous artist but i think they just loved not that i am but they could just say that i really loved making art and being creative so study wise i when i left school i did a design diploma in sydney i studied jewelry and object design so i 've got a bit of a design background and then later on when i moved from sydney to melbourne i studied printmaking so i did a fine arts degree at rmit in melbourne and after that i had a scholarship at the australian print workshop where i @ @ @ @ @ @ @ @ @ @ so i chose yonder as the name mostly because i was continuing my work with landscapes so i 've done a lot of prints that didn 't start out as landscapes but ended up as landscapes i don 't usually plan the end of a print at the start i sort of print a whole bunch of material and then look at it at the end and see what goes together so once i 'd constructed these landscapes i guess yonder just fed into my ideas on um perceiving things that you can 't necessarily see or your ideas or your curiosity on places that are far away or yeah your how your expectations meet reality or not so yonder seem to be fitting because it 's it 's somewhere you can 't reach basically you can only imagine uh in this exhibition my favorite piece or probably um group of pieces would be the ones behind me they 're they 're probably more subtle than the other works the colors are a bit more muted but that 's the palette that i prefer i am sometimes i worry that @ @ @ @ @ @ @ @ @ @ anything but personally i like the subtle ones the way that i work i start by taking photographs so usually just on my iphones mostly natural textures rocks tree bark concrete just things that i look at and think it would be interesting to try and replicate that pattern or that texture in print making so then i print my photos out i usually trace some of the lines and then i transfer the lines to a lino block it 's quite a long process and then yeah i usually combine a few different techniques so i use etched lino and carved lino and i just print a really large amount of material in different colors and then i see how it all fits together at the end putting it all together i use a lot of stencils and templates so i sort of create because my work 's abstract i i do just start with shapes and then i overlay those transparencies and see what looks good together or what might flow on to the next the next object so yeah a lot of overlay and transparency and cutting @ @ @ @ @ @ @ @ @ @ very long long process so at the moment i have a home studio which i 've just set up after my move to cairns so i 've got an etching press and a lot of space to do a lot of printing down there prior to that prior to my studio in cairns i had a studio at murky waters which is in townsville that place that 's still operating is an artists run initiative so i started that with a few other local artists which was really exciting so that it 's along the river it was a really great place to to make artwork and have shows i have a newish piece of equipment which is a really large spindle roller it 's basically a large imagine like a steamroller with handles but a mini one and then you roll ink onto it and then that ink is transferred from the roller to the block or the lino that you 're printing from so without the roller you can 't do any work basically so that 's my favorite piece of equipment the best piece of artistic advice @ @ @ @ @ @ @ @ @ @ at rmit i know i used to stress a lot about not knowing what kind of work i was going to make or not knowing what i wanted to do and i had a lecturer that explained to me that you know your creative response is unique to you so whatever you are making it will have your signature on it because it 's come from you basically and i 've definitely found that to be true um looking at older work that i 've done even if it 's a different style or different medium i can sort of see that it 's got my you know my stamp on it somehow so that 's what i would say so my advice for emerging artists would mostly be just to attend workshops attend conferences go and work in a studio with other practicing artists printmaking is very technical so any tips or any hints you can get of people that have gone before you and figured out they 've problem solved something that you could spend hours or weeks trying to figure out i know i 've done that @ @ @ @ @ @ @ @ @ @ try that try that material and then it saved a lot of time so yeah just talk to other artists they 're very helpful challenges when presenting my artwork to the public it 's probably trying to get them to understand the medium the installation that i 've done beyond yonder it 's the large sprawling landscape at the front of the exhibition um basically that 's a new thing for me i haven 't done a large installation that big but it was um it 's made up of all of my different print material it 's different shapes different cutouts something that i had to make as i went along i didn 't really know how it was all going to fit together or how it was going to look it 's quite long it 's about five meters long but it was a it was a really good challenge and yeah i 'm happy with the results uh exhibiting at the purse tucker regional gallery has been a really great experience for me i 've only exhibited here in group shows previously there 's a great team @ @ @ @ @ @ @ @ @ @ for me to you know put together a to fill a space this big so i would encourage anyone who 's scared of having a solo show to just to just go ahead and do it because everyone 's very helpful and it 's it 's worthwhile it 's worth the effort and the anxiety so yeah thank you you,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Explore Townsville Parks and Open Spaces,ozVgTRKlYE4,20210309,59.84,"Townsville QLD 4810, Australia",128,[Music] parks gardens and open spaces play a vital role in building a livable and connected city townsville is home to 372 parks 203 playgrounds 21 off-leash dog parks and three world-class botanic gardens these open spaces support a range of cultural religious educational grassroots and celebratory occasions all year round with easily accessible footpaths bikeways and inclusive facilities anyone from the community can enjoy their local open spaces why not swap the backyard get-together for a picnic in the park or enjoy an active afternoon out with a family don 't forget your four-legged friend there are so many reasons to explore our open spaces and with over 300 days of sunshine each year townsville is the perfect place to get out and about this is townsville,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,International Women's Day 2021 - Short Feature,bIDz2TqL9dE,20210308,64.8,"Townsville QLD 4810, Australia",120,today we celebrate international women 's day a day that recognises the social economic cultural and political achievements of women we stand with women across the globe to choose to challenge with nearly 600 of townsville city council 's workforce being female we choose to challenge gender bias and break down barriers to show that our female workers can be leaders in the boardroom and award winners in the workshop this international women 's day choose to challenge choose to celebrate women 's achievements choose to challenge inequality and choose to create an inclusive world i choose to challenge i choose to challenge i choose the challenge i choose to challenge i choose the challenge i choose to challenge you,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Tonkin Street Upgrade,7l9D77WBtDE,20210225,56.0,"Townsville QLD 4810, Australia",150,it 's great to be out here at tonkin street heatley where council is undertaking an upgrade of the whole street the street includes around two and a half thousand square meters of works which includes upgrading the entirety of the gutters and then an overlay of the bitumen [Music] i 'd like to thank the australian government 's road to recovery fund which helped contribute to the finances for this works and also like to thank the community around here for their patience while these works have been undertaken we expect this project to be completed around mid-march of course with weather depending it 's great to see that we 've been we 've upgraded a part of our road network which includes 1850 kilometres of road network right through townsville council knows the importance of maintaining our roads for the safety and the usability of everybody in town,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Explore Townsville,Pp3W5Z9N6yc,20210212,84.08,"Townsville QLD 4810, Australia",177,[Music] right now it 's time to enjoy the little things time to evaluate what really matters it 's time for your next adventure [Music] with more than 300 days of sunshine and a daily rush hour of 20 minutes or less townsville is the perfect place to live work and play from the reef and its tropical islands to the lush rainforests and endless natural beauty only a stone 's throw away our city is all about easy living with big city benefits but we are more than just picturesque beaches and perfect weather townsville is australia 's largest garrison city the events and cultural capital of northern australia and home to a bustling global port with world-class expertise in health education and research townsville is vital in creating jobs attracting investment and boosting the region 's economy what you 'll find on your journey within our mountains our beaches and our community is that you 're welcome here but don 't take our word for it come and experience it for yourself this is townsville,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Townsville Youth Council Leadership Development Course 2021,eR6-PJc1_ZE,20210211,69.28,"Townsville QLD 4810, Australia",44,[Music] [Music] welcome to the two-day leadership development course i think it 's going to be really really good to um test yourselves out as future leaders present leaders as well but it 's all about learning in this journey of leadership [Music] you,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Townsville Water Update,jPycBsy9Wv8,20210211,85.92,"Townsville QLD 4810, Australia",264,this is very common and there 's no relationship to the safety of the water we 're very confident that all of the water in townsell meets australian drinking water guidelines and of course this business of a tiny amount of color in the water has been very common in australia if you 've ever lived on a farm or drank out of a tank or a dam you 'll know that if leaves get in there there might be slight discoloration so this time of year again it 's very common with all the rain and the mud that gets into the water treating plants it doesn 't necessarily remove the last gasp of all the color but it 's absolutely safe to drink when i live in douglas my water is the same i 've got the same problem as everyone else i 'm still drinking that water and that 's why i 'm happy to drink it on camera live to show the community it is safe to drink i 'm still here and i 've been drinking it for the last week all treatment plants in @ @ @ @ @ @ @ @ @ @ meet as part of the australian drinking water guidelines that for the amount of microbes in there the amount of minerals in there what we can and can 't add to the water it is tested we have our own laboratory to test it and it meets all the samples we 've even had queensland health double checking the results the water is fine,"(-19.2589635, 146.8169483)"
AUS,QLD,Townsville City Council,Townsville City Council,https://www.youtube.com/channel/UCaTIMjVP_MxBFaq1B4AYk9A,Northern Stories Sessions – Uncle Russell Butler,A7WjTr-yFjA,20210210,700.399,"Townsville QLD 4810, Australia",1643,we have a story about how the southern cross come to be there so it comes from kunangalbar which is dunk island it 's part of our land and the sand spit that faces west it 's a taboo place we 're not allowed to go fishing there and way back a long time ago there was this two boys who were walking down to the sand spit dragging their canoe and the old man spotted him and he came over and he said so where you going and they said oh we 're going down here go fishing out off the sand spit and he said no you 're not allowed to go over there that 's taboo place you 're not allowed to fish there it 's one of our safe places it 's like a green zone so when we looked at it that 's how we treat those places so there 's fish and safety so the two boys said no no no we don 't believe the story we 're going to go fishing there and he said well if you go over there you @ @ @ @ @ @ @ @ @ @ back so it was about this time in the evening after they put their canoes in and they went out and they dropped the stone anchor over and they 're watching weather was good sun was going down the milky way started to appear on the right hand side so then all of a sudden one of the boys got a bite on the line and he could feel the nibble tug tug and then slowly got tighter the line got tighter so he sunk the pearl hook into that fish and that fish took off in that direction there straight over towards where the milky way comes down to meets the earth and it started to drag him and dragged the canoe all the way down from kunangalbar all the way down to manamadanami which is uh hinchenbrook island and when it dragged that canoe the weather started to get dark and the old man lost sight of him and then all of a sudden in the sky he could see the southern cross appearing the two pointer stars that point east are the two boys in the canoe @ @ @ @ @ @ @ @ @ @ them down there and that fish is what we call dewey dewey which is a shovel nose shark you may find that story inside the great barrier reef marine park authorities um under marine rays and sharks i think it is there so that story tells us how that constellation come to be there so then when we look at the sky we can navigate of an evening which way is east and when i go in the bush and we camp with the kids we always like to face our tent the right way you ever watch your dog when he goes out in the yard and he wants to lie down he doesn 't just flop over he goes round and round and round and he 's looking for the right space what he 's doing is orientating himself with the earth we do that when we set up our tents and stuff and when we want to camp and that 's what it 's all about learning to orientate and know where that sun comes up which is over there and where it goes down over here @ @ @ @ @ @ @ @ @ @ tent so the breeze will come through our tent if it 's winter time we turn sideways but we still sleep in the direction that we want to sleep in it 's like being a dog i suppose and knowing exactly where things are so the next story i 'll tell you is about the seven sisters and when they 're in the sky they 're just about there so how i know all this stuff is because i spend a lot of time out in the bush and it 's really good to orientate yourself with the bush you know so when i look around and i look at where the milky way is where dewey dewey is where the two pointers are the two naughty boys in the canoe then i 'll follow it across the sky and i know where my gallon gun is mcgullen gun is about the seven sisters this story is part of a story that goes all the way to the center of australia we have what we call song lines and story lines that um captivate these stories and allow us to @ @ @ @ @ @ @ @ @ @ no machinery to get there we we interact and when we go on walkabout the walkabouts are real some of our people went miles and miles and miles away and they had to travel there and they had to have a message stick message stick is about as long as my finger i suppose i 'm not giving you the finger here the message stick is about that long and on there there 's little holes drilled in it and um little cuts and grooves and they have meaning and that 's the only way we communicate by doing stuff on on bits of wood so anyway the story about the seven sisters is about a law that wasn 't meant to be broken the seven sisters they were all steps and stairs from growing up right down to little people anyway this old man came in amongst the girls and they he said to him i 'm gonna marry your baby sister and way back a long time ago this is a men 's world this was a male world and no woman was allowed to say no but @ @ @ @ @ @ @ @ @ @ you 're an evil old man and with that they run away and he said well i 'm gonna catch up with you and we 're gonna punish you because that 's the law you broke a law here so they took off and they run this way and they run towards where the milky way hits the earth and they just kept going and going and then it got dark they run up on a hill like kutaringa here organavaro the dingo run up on it and jumped on the milky way and run right across here and that 's why they 're etched in the sky just about there now and the old man followed him but he was too slow he chased him jumped up on top got disorientated in amongst all the stars and that 's when he got lost and he walked out here and he went out here to where the evening star is and that 's why today when we look up there we see that star we call that star you bulgar which is named after that old man now that evil @ @ @ @ @ @ @ @ @ @ in the evening one of the good things about that star is when somebody in our family dies all of our children cry for them it might be the mum or it might have been the dad that passed away if they want to see that grandfather or mother or grandmother then we tell them the last the first star that comes up in the evening if you sit down in your backyard and look up that 's your mother or your grandmother whoever it is passed away and they 're missing we tell them to look up there and see that star and remember their family that family member especially that family member is to make sure that the little kids understand that nothing is lost forever one day we go to find them and when we pass away we will see them again so our dream time our dreaming place here for us where salt water people from henchmen brook island our dreaming places out there on the great barrier reef so when we pass away that 's where our spirit goes that 's the place we call @ @ @ @ @ @ @ @ @ @ country where we used to live so one time ago the ocean shores were not just here they were way out there lapping against the the uh what do they call it the big drop off at the barrier reef and that 's the place where we used to live it used to be rain forest all the river systems run out malmel is birdicon galbadire is ross river uh warren is herbert river and they all run out across that plains here and there 's 42 miles to get to that great barrier reef and then they dropped off the big continental shelf as that word so it dropped off there and there was water waterfalls everywhere and then one day the ocean started to rise as it is happening right now way back then it wasn 't influenced by people but i think the rising of the waters right now is influenced by us and when when this started to happen they started to prepare to come back this way so we 're talking about 20 000 years ago when the ice cap melted and then we had @ @ @ @ @ @ @ @ @ @ and slowly we had to come back to where the shore is now please put your hands together for our storyteller new chapters are written every day thank you please put your hands together for our storyteller new chapters are written every day,"(-19.2589635, 146.8169483)"
