country,state,council_name,channel_title,channel_url,video_title,video_id,upload_date,video_length,location,nr_words,text,latlong
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Mayor of Maroondah and Deputy Mayor welcome you to the 2018 Maroondah Carols,9VWc_HUJe0w,20190110,22.609,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",68,hi bro up staying in their veranda and I 'm here with the deputy made college fees with that it 's Freud in town pocket that for the free show entertainment before it 's not Carol salutely it 's gonna start at 30 fireworks after the show tonight get down to Tampax and make the most of this great community you meet that we have on for you,"(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Cr Paul Macdonald - Arrabri Ward - December 2017,opFAbHyb6Fw,20171212,79.2,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",169,hi I 'm Cassie Paul McDonald from Arab reward easeful Park in Croydon is a great place for recreation as well as a playground there are many sporting clubs a bush land reserve in some wonderful walking trails the park also includes something for our canine friends a fully fenced dog park the dog park provides a secure place for supervised dogs to spend time whether using the agility equipment or play on the rock mounds and sand pits there 's even a timeout zone for younger and more reserved dogs council has continued to invest in the reserve giving the huge community interest in this space we have recently completed installation of the toilet block additional seating and new play equipment in the park these new additions will help cater for the increased interest of the park since the Eastfield dog park opened earlier this year if you haven 't already visited I would encourage you to come down and explore all that Eastvale park has to offer,"(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,"Mayor, Cr Nora Lamont - Mullum Ward - September 2018",POOW5AJajUk,20180918,62.879,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",171,"hi I 'm mayor of maroon de and counselor for the Mullin ward Nora Lamont it 's always exciting to attend the opening of a new business in Miranda recently I had the pleasure of officially opening the Ringwood vet emergency Burundi 's first 24-hour veterinary service this is just one of the more than 900 new business registrations in Miranda over the past 12 months in total we 've had more than 9,000 businesses in the municipality with about 88% of them being small businesses with less than five employees on the other end of the scale were also home to some of the state 's largest manufacturers local businesses create local jobs which leads to a strong economy and vibrant communities so I encourage you all to shop local and support our morinda based businesses for those businesses wanting to grow councils this hub team provide a range of support services including mentoring networking training opportunities and development programs to find out visit the maroon Derby 's hub website","(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Cr Nora Lamont - Mullum Ward - December 2017,xBbdrtBuLWM,20171212,67.78,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",182,hi I 'm mayor of Miranda councillor Nora Lamont from the Mullen ward I 'm very proud of the work council does to raise awareness of gender equity in our community there are many ways that we do this across the range of services in particular with our young people and sporting organisations by assisting with information and improved facilities to support both men and women within Council we also support gender equity and I 'm proud to say that as a council we have a good track record with four of our nine councillors being female I 'm also extremely proud to be the first female to serve as maroon dare mayor for two terms along with my fellow female councillors I 'm also a Victorian Local Government Association Women 's Champion this role not only aims to increase women 's participation in local government but it 's another mechanism by which we can continue to ensure gender equity across all levels within our community to find out more about what council is doing in this field please visit our website,"(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Cr Kylie Spears - Arrabri Ward - September 2018,j3DUgga-590,20180918,66.42,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",148,hi I 'm counselor Kyla Spears from the Arab reward we are excited to be piloting a twenty-minute neighborhood project in Croydon south a 20-minute neighborhood is about giving residents the ability to live locally where most of their daily needs shops childcare schools parks and services can be met within a 20-minute walk cycle or public transport trip from home we 're seeking input from the community members who live work and play in the Croydon south neighborhood to find out how people are currently using the local area and what opportunities might exist in a social cultural and recreational capacity to build an even stronger neighborhood the 12-month pilot project is a partnership between Council the Hart Foundation and Victoria walks and is funded by the Victorian Government to find out more about the 20-minute neighborhood planning project please visit the consultation section of councils website,"(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Glen Park Community Shed opens!,b1WsdM3I2uk,20170825,60.42,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",165,well welcome to the place on check a rock on the chair of the vampire community center and this is a fantastic day we are celebrating the opening of an extension to our partnership and that is just such an exciting thing for us within crank the space in this little shed of ours and now it was doubled it at all the facilities and kitchen fantastic clean workspace in area and we were just trying to think of ways of taking a little bit on the side double the space requirement and that 's going to help us because we were not just with guys in birthing classes but with disabilities this just expands healthy Genesis so we 've gone from a little community sharing what I wait now to something that I use every day the way so I just want to thank the council again from incredible different stepping up to the mod and exceeding expectations so to the staff and counselors,"(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Croydon Town Square sod turning,sikUJEBopkc,20180902,17.509,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",68,hi I 'm Nora Lamont the mayor of the city of Miranda and I 'm down here in Croydon we 've just broken ground on what 's going to be a news forum Town Square I can 't wait for it to be finished you 'll be finished early next to you so come down and see what works are going on it 's going to be spectacular,"(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Cr Michael Macdonald - Wyreena Ward,nGjWeKEQVAI,20170925,76.76,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",196,hi I 'm counselor Michael McDonald from the Y Rena ward I would like to thank everyone who visited us in Main Street Croydon during July to give their feedback on the plans for the new court in town square this is an exciting time for Corden with the project progressing quickly with the demolition of the former shoe shop building currently underway plans and images for the new coordinate on square are available on councils website also available on our web site are a range of images and information on the coordinate level crossing removal Council is in the process of building a case to take to the Victorian Government this project would create an integrated quadrant town centre improving safety pedestrian and vehicle connections creating much-needed additional car parking and allow the station and bus interchange to be redeveloped we 're also advocating for the construction of Dorset Road between hull Road and Miranda highway with no curb and channel or footpaths along major sections this primary north-south arterial road is in sorely need of an upgrade you can keep up to date on these projects on our website and through social media channels,"(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Cr Rob Steane - Wyreena Ward - June 2018,nNmMx6PB23g,20180620,81.939,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",218,hello I 'm Ken learn from the wine award Community Safety has always been a passion of mine as a counselor so it was extremely gratifying to be able to officially launch the completion of the Croydon CCTV camera upgrade in April the 435 thousand dollar project funded through the federal government 's safer streets program means that local police now have access to an expanded CCTV camera network as well as improved monitoring technology the new cameras have been strategically placed to cover the main pedestrian routes and areas of high patronage through the Croydon Town Center with the existing cameras replaced with new and improved technologies Croydon has such a lovely village feel about it and I know that these additional safety measures will go a long way to providing our community with greater peace of mind on a personal note I would like to also thank Michael suka the federal member for Deakin for his efforts in securing the funds from the safer streets program and I 'd also like to thank the Main Street traders Association for their ongoing commitment to Croydon safety council will continue @ @ @ @ @ @ @ @ @ @ levels of government to capitalize on these safety improvements and bring positive changes into the heart of Croydon,"(-37.8148577, 145.2290482)"
AUS,VIC,Maroondah City Council,Maroondah City Council,https://www.youtube.com/user/CityofMaroondah,Cr Mike Symon - Mullum Ward - December 2017,vr35JPZAl94,20171212,85.02,"179 Maroondah Hwy, Ringwood VIC 3134, Australia",221,hi I 'm deputy mayor Councillor mike symon from the Mahlum ward as a counselor one thing we talk to a lot of residents about is foot paths across morinda we have more than six hundred and ninety kilometers of constructive footpaths historically footpaths have not been given the same priority yesterday and we still have many areas that need to be constructed to address this need over the past few years we have increased our budget allocation for footpath construction and this year council will spend seven hundred thousand dollars on new footpaths focusing on our priority projects connect with bus routes or other existing walking tracks a recent project in Mullen is the construction of 670 meters of footpath along Goldsmith 's Avenue and 75 metres along Dillon Grove we were able to keep all the street trees and build the brand new footpaths this means residents now have easier access to bus stops as well as into BJ happen to reserve and a local kindergarten the next major upgrade will start in early 2018 with one kilometer of footpath to be laid in Geoffrey Drive between open @ @ @ @ @ @ @ @ @ @ completed to keep up to date with the footpath improvement works and other projects being undertaken by Council visit our website,"(-37.8148577, 145.2290482)"
